image_url,image_annotation
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r5_w4_2020-03-01_01-51-40.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-16_13-51-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-16_07-50-12.jpg,"[{""height"":50,""label"":""Van"",""left"":472,""top"":121,""width"":45},{""height"":21,""label"":""Van"",""left"":516,""top"":85,""width"":20}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-29_01-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-16_19-51-41.jpg,"[{""height"":33,""label"":""Truck"",""left"":586,""top"":0,""width"":80}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-02-18_13-59-15.jpg,"[{""height"":49,""label"":""Truck"",""left"":347,""top"":149,""width"":36},{""height"":23,""label"":""Van"",""left"":377,""top"":136,""width"":13},{""height"":12,""label"":""Car"",""left"":335,""top"":141,""width"":14}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r5_w4_2020-03-01_13-51-40.jpg,"[{""height"":156,""label"":""Car"",""left"":871,""top"":502,""width"":196},{""height"":176,""label"":""Car"",""left"":602,""top"":478,""width"":186},{""height"":142,""label"":""Car"",""left"":723,""top"":259,""width"":122},{""height"":52,""label"":""Car"",""left"":642,""top"":110,""width"":57},{""height"":42,""label"":""Car"",""left"":604,""top"":37,""width"":52},{""height"":36,""label"":""Car"",""left"":610,""top"":9,""width"":40},{""height"":5,""label"":""Car"",""left"":610,""top"":0,""width"":38}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-29_07-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-05-07_13-48-38.jpg,"[{""height"":53,""label"":""Car"",""left"":268,""top"":134,""width"":58}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-17_19-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-02_19-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w4_2020-04-06_07-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-17_01-51-41.jpg,"[{""height"":136,""label"":""Truck"",""left"":562,""top"":0,""width"":271}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-29_13-50-11.jpg,"[{""height"":19,""label"":""Car"",""left"":508,""top"":100,""width"":21},{""height"":13,""label"":""Car"",""left"":502,""top"":74,""width"":15},{""height"":16,""label"":""Car"",""left"":526,""top"":81,""width"":17}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-18_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r5_w4_2020-03-31_19-51-41.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-29_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-18_07-50-13.jpg,"[{""height"":39,""label"":""Van"",""left"":424,""top"":116,""width"":42}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-02-23_22-28-16.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-17_07-51-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-18_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r6_w0_2020-04-01_01-51-41.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-17_13-51-41.jpg,"[{""height"":56,""label"":""Car"",""left"":620,""top"":111,""width"":60},{""height"":109,""label"":""Car"",""left"":950,""top"":606,""width"":195}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-30_01-50-11.jpg,"[{""height"":8,""label"":""Car"",""left"":545,""top"":52,""width"":15}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r6_w4_2020-03-01_07-51-40.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-03_01-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-30_07-50-14.jpg,"[{""height"":17,""label"":""Car"",""left"":527,""top"":70,""width"":14}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-03_07-51-19.jpg,"[{""height"":56,""label"":""Car"",""left"":588,""top"":262,""width"":83},{""height"":35,""label"":""Car"",""left"":734,""top"":148,""width"":49},{""height"":15,""label"":""Car"",""left"":565,""top"":31,""width"":28},{""height"":344,""label"":""Trailer"",""left"":542,""top"":352,""width"":233}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r8_w4_2020-03-01_19-51-40.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-02-26_08-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-03-20_07-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-03_13-51-19.jpg,"[{""height"":32,""label"":""Car"",""left"":546,""top"":15,""width"":35},{""height"":106,""label"":""Car"",""left"":691,""top"":421,""width"":88},{""height"":220,""label"":""Van"",""left"":385,""top"":412,""width"":170},{""height"":95,""label"":""Truck"",""left"":614,""top"":125,""width"":81}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-17_19-51-41.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-30_13-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r8_w4_2020-03-04_13-51-41.jpg,"[{""height"":43,""label"":""Car"",""left"":546,""top"":16,""width"":38},{""height"":38,""label"":""Car"",""left"":540,""top"":86,""width"":38},{""height"":145,""label"":""Car"",""left"":583,""top"":498,""width"":136}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355902_r0_w0_2020-04-18_01-51-40.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-04_13-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-03_19-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-30_19-50-10.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-05_19-49-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-23_07-28-19.jpg,"[{""height"":12,""label"":""Car"",""left"":504,""top"":66,""width"":15},{""height"":14,""label"":""Car"",""left"":489,""top"":81,""width"":15},{""height"":17,""label"":""Car"",""left"":470,""top"":92,""width"":18}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-01_01-50-11.jpg,"[{""height"":22,""label"":""Car"",""left"":461,""top"":104,""width"":26}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-04_01-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-31_01-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-23_12-28-19.jpg,"[{""height"":93,""label"":""Car"",""left"":434,""top"":335,""width"":109},{""height"":18,""label"":""Car"",""left"":322,""top"":102,""width"":17},{""height"":23,""label"":""Pedestrian"",""left"":200,""top"":113,""width"":7}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-31_07-50-14.jpg,"[{""height"":22,""label"":""Van"",""left"":528,""top"":67,""width"":20},{""height"":18,""label"":""Truck"",""left"":519,""top"":48,""width"":21}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-01_19-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-04_07-51-19.jpg,"[{""height"":51,""label"":""Car"",""left"":624,""top"":163,""width"":64},{""height"":13,""label"":""Car"",""left"":541,""top"":19,""width"":30},{""height"":15,""label"":""Truck"",""left"":525,""top"":0,""width"":33}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-23_17-28-16.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-06_19-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-03-31_13-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-03_19-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-24_08-28-16.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-04_13-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-08_01-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-07_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-05_13-51-19.jpg,"[{""height"":376,""label"":""Trailer"",""left"":311,""top"":292,""width"":267},{""height"":105,""label"":""Van"",""left"":585,""top"":615,""width"":128},{""height"":44,""label"":""Car"",""left"":636,""top"":150,""width"":37},{""height"":42,""label"":""Car"",""left"":617,""top"":66,""width"":44},{""height"":17,""label"":""Truck"",""left"":547,""top"":16,""width"":17},{""height"":11,""label"":""Car"",""left"":586,""top"":16,""width"":14}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-24_09-28-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-14_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-04_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-08_01-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-05_19-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-05_01-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w0_2020-04-15_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-08_07-49-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-06_01-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-08_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-05_07-50-11.jpg,"[{""height"":10,""label"":""Car"",""left"":402,""top"":484,""width"":44},{""height"":120,""label"":""Van"",""left"":230,""top"":348,""width"":185},{""height"":60,""label"":""Van"",""left"":434,""top"":172,""width"":78},{""height"":38,""label"":""Car"",""left"":481,""top"":115,""width"":63}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-24_13-28-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-02-21_15-28-38.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-02-24_03-25-00.jpg,"[{""height"":80,""label"":""Car"",""left"":183,""top"":140,""width"":75},{""height"":5,""label"":""Car"",""left"":212,""top"":192,""width"":3},{""height"":36,""label"":""Car"",""left"":482,""top"":40,""width"":31}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-05_13-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-08_07-51-19.jpg,"[{""height"":16,""label"":""Car"",""left"":547,""top"":25,""width"":22},{""height"":24,""label"":""Car"",""left"":611,""top"":64,""width"":30},{""height"":26,""label"":""Car"",""left"":632,""top"":90,""width"":35}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-02-24_08-24-59.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-05_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-02-22_11-28-38.jpg,"[{""height"":92,""label"":""Car"",""left"":391,""top"":202,""width"":86},{""height"":32,""label"":""Car"",""left"":498,""top"":55,""width"":25}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-09_01-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-24_16-04-16.jpg,"[{""height"":97,""label"":""Car"",""left"":274,""top"":247,""width"":96}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-09_07-49-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-24_18-28-16.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-11_13-49-52.jpg,"[{""height"":20,""label"":""Car"",""left"":357,""top"":119,""width"":25},{""height"":42,""label"":""Truck"",""left"":362,""top"":75,""width"":39}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-02-29_13-59-25.jpg,"[{""height"":15,""label"":""Car"",""left"":841,""top"":41,""width"":24},{""height"":12,""label"":""Car"",""left"":919,""top"":25,""width"":15}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-12_07-51-19.jpg,"[{""height"":94,""label"":""Truck"",""left"":610,""top"":130,""width"":83},{""height"":25,""label"":""Car"",""left"":603,""top"":40,""width"":25}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-06_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-26_11-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-03-05_07-50-12.jpg,"[{""height"":382,""label"":""Trailer"",""left"":88,""top"":194,""width"":339}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-12_19-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-06_19-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-26_15-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-12_13-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-13_01-51-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-07_01-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-03-06_01-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-26_19-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-12_19-49-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-07_07-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-27_13-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-13_13-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-07_07-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-13_07-51-19.jpg,"[{""height"":59,""label"":""Car"",""left"":621,""top"":105,""width"":91},{""height"":66,""label"":""Truck"",""left"":598,""top"":0,""width"":67}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-27_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-07_13-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-13_19-51-19.jpg,"[{""height"":91,""label"":""Trailer"",""left"":660,""top"":11,""width"":91}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-07_13-59-24.jpg,"[{""height"":23,""label"":""Car"",""left"":867,""top"":64,""width"":29},{""height"":48,""label"":""Car"",""left"":546,""top"":128,""width"":63}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-03-10_01-50-12.jpg,"[{""height"":43,""label"":""Trailer"",""left"":463,""top"":66,""width"":49}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-02-28_07-49-50.jpg,"[{""height"":11,""label"":""Car"",""left"":350,""top"":106,""width"":17}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-08_13-50-15.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w1_2020-03-19_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-07_13-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-08_19-50-10.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-08_13-49-52.jpg,"[{""height"":62,""label"":""Car"",""left"":344,""top"":202,""width"":70},{""height"":22,""label"":""Car"",""left"":310,""top"":110,""width"":20}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-16_13-49-49.jpg,"[{""height"":43,""label"":""Van"",""left"":347,""top"":130,""width"":42}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-09_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355901_r1_w0_2020-03-15_07-51-19.jpg,"[{""height"":27,""label"":""Car"",""left"":676,""top"":62,""width"":32},{""height"":28,""label"":""Truck"",""left"":590,""top"":22,""width"":78}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-07_19-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-16_19-49-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-09_13-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w2_2020-03-02_07-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-18_13-49-52.jpg,"[{""height"":94,""label"":""Car"",""left"":108,""top"":482,""width"":198}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-09_13-49-50.jpg,"[{""height"":24,""label"":""Car"",""left"":320,""top"":105,""width"":29}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-10_01-50-10.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-08_01-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-03-19_13-49-50.jpg,"[{""height"":18,""label"":""Car"",""left"":336,""top"":99,""width"":17},{""height"":26,""label"":""Car"",""left"":294,""top"":141,""width"":28}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-08_07-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-09_19-49-52.jpg,"[{""height"":37,""label"":""Car"",""left"":320,""top"":93,""width"":53}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-08_13-59-25.jpg,"[{""height"":26,""label"":""Car"",""left"":776,""top"":52,""width"":37}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w2_2020-03-06_07-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-02_13-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-14_13-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-10_07-50-11.jpg,"[{""height"":25,""label"":""Car"",""left"":479,""top"":85,""width"":30}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-14_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-08_19-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-08_07-49-50.jpg,"[{""height"":28,""label"":""Car"",""left"":368,""top"":99,""width"":27}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-15_01-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-02-22_21-28-38.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-09_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-10_13-50-14.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-15_07-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-09_01-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-15_13-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-10_19-50-10.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-09_07-47-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-03-01_13-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-13_03-25-52.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-11_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-03-01_19-50-11.jpg,"[{""height"":30,""label"":""Car"",""left"":495,""top"":85,""width"":29}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-13_19-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-15_07-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-03-04_19-50-13.jpg,"[{""height"":19,""label"":""Car"",""left"":510,""top"":78,""width"":21}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-15_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-14_01-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-16_01-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-17_07-49-49.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-11_07-50-13.jpg,"[{""height"":40,""label"":""Car"",""left"":363,""top"":170,""width"":49},{""height"":74,""label"":""Trailer"",""left"":499,""top"":59,""width"":41}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-17_13-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-14_07-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-03-05_01-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-20_13-49-49.jpg,"[{""height"":55,""label"":""Truck"",""left"":359,""top"":63,""width"":39}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-11_13-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-14_13-59-24.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-18_07-49-49.jpg,"[{""height"":30,""label"":""Car Trailer"",""left"":366,""top"":129,""width"":23}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-11_19-50-11.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-20_19-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r1_w0_2020-04-21_01-59-25.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-03-16_01-50-13.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r0_w0_2020-04-12_01-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r0_w0_2020-03-21_01-49-50.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-14_19-59-24.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356002_r3_w4_2020-04-06_13-50-12.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r1_w0_2020-05-03_19-57-18.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356101_r0_w0_2020-03-15_01-59-24.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0356001_r1_w0_2020-04-18_19-49-49.jpg,[]
